==================================================
SLURM ARRAY TASK ID: 30 / 224
Running on node: x1002c0s7b1n0
Start time: Tue Sep  8 11:31:54 PM EDT 2026
==================================================
Reading parameters from sweep_configs_sweet_spot/config_030.json...
Executing 3D FDTD Simulation: Alpha=70.0 deg, Theta=88.0 deg, d=0.1 um, L=2.0 um, Res=40...
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
Starting simulation: d=0.1 um, N_top=3, N_bottom=3, material=Phosphorene_tuned, resolution=40, nmax=3, theta=88.0, eps_bg=2.1, config=all, stepped_sieve=False, corrugated=True
Parallel configuration: 1 processes divided into 1 subgroups of size 1 processes each.
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 1/108 (task 0): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
  [BOTH] Done moment 2/108 (task 1): force_integral=-8.987753e-03
